2025.02.19 13:13:53.110	Click: Right
2025.02.19 13:13:58.307	Click: Right
2025.02.19 13:13:58.318	Send: q /-1
2025.02.19 13:13:58.366	Send: q /-1
2025.02.19 13:13:58.423	Click: Right
2025.02.19 13:13:58.444	Send: q /-1
2025.02.19 13:14:03.036	Click: Right
2025.02.19 13:14:03.154	Click: Right
2025.02.19 13:14:08.216	Click: Right
2025.02.19 13:14:08.367	Click: Right
2025.02.19 13:14:13.432	Click: Right
2025.02.19 13:14:13.579	Click: Right
2025.02.19 13:14:18.127	Click: Right
2025.02.19 13:14:18.226	Click: Right
2025.02.19 13:14:23.273	Click: Right
2025.02.19 13:14:23.392	Click: Right
2025.02.19 13:14:27.921	Click: Right
2025.02.19 13:14:28.040	Click: Right
2025.02.19 13:14:32.696	Click: Right
2025.02.19 13:14:32.703	Send: q /-1
2025.02.19 13:14:32.754	Send: q /-1
2025.02.19 13:14:32.801	Click: Right
2025.02.19 13:14:32.816	Send: q /-1
2025.02.19 13:14:32.891	Send: q /-1
2025.02.19 13:14:37.898	Click: Right
2025.02.19 13:14:38.017	Click: Right
2025.02.19 13:14:43.113	Click: Right
2025.02.19 13:14:43.245	Click: Right
2025.02.19 13:14:47.877	Click: Right
2025.02.19 13:14:48.027	Click: Right
2025.02.19 13:14:53.046	Click: Right
2025.02.19 13:14:53.157	Click: Right
2025.02.19 13:14:58.289	Click: Right
2025.02.19 13:14:58.388	Click: Right
2025.02.19 13:15:03.069	Click: Right
2025.02.19 13:15:03.092	Send: q /-1
2025.02.19 13:15:03.145	Send: q /-1
2025.02.19 13:15:03.205	Click: Right
2025.02.19 13:15:03.217	Send: q /-1
2025.02.19 13:15:03.264	Send: q /-1
2025.02.19 13:15:08.248	Click: Right
2025.02.19 13:15:08.350	Click: Right
2025.02.19 13:15:13.463	Click: Right
2025.02.19 13:15:13.600	Click: Right
2025.02.19 13:15:17.512	Click: Right
2025.02.19 13:15:17.628	Click: Right
2025.02.19 13:15:22.444	Click: Right
2025.02.19 13:15:22.575	Click: Right
2025.02.19 13:15:27.672	Click: Right
2025.02.19 13:15:27.790	Click: Right
2025.02.19 13:15:32.819	Click: Right
2025.02.19 13:15:32.920	Click: Right
2025.02.19 13:15:37.684	Click: Right
2025.02.19 13:15:37.704	Send: q /-1
2025.02.19 13:15:37.787	Send: q /-1
2025.02.19 13:15:37.850	Click: Right
2025.02.19 13:15:37.857	Send: q /-1
2025.02.19 13:15:37.907	Send: q /-1
2025.02.19 13:15:42.931	Click: Right
2025.02.19 13:15:43.083	Click: Right
2025.02.19 13:15:48.145	Click: Right
2025.02.19 13:15:48.297	Click: Right
2025.02.19 13:15:52.842	Click: Right
2025.02.19 13:15:52.941	Click: Right
2025.02.19 13:15:58.373	Click: Right
2025.02.19 13:15:58.494	Click: Right
2025.02.19 13:16:03.569	Click: Right
2025.02.19 13:16:03.702	Click: Right
2025.02.19 13:16:08.835	Send: q /-1
2025.02.19 13:16:08.928	Send: q /-1
2025.02.19 13:16:08.976	Send: q /-1
2025.02.19 13:16:09.118	Click: Right
2025.02.19 13:16:09.216	Click: Right
2025.02.19 13:16:14.579	Click: Right
2025.02.19 13:16:20.011	Click: Right
2025.02.19 13:16:20.127	Click: Right
2025.02.19 13:16:50.843	Click: Right
2025.02.19 13:16:50.859	Send: q /-1
2025.02.19 13:16:50.890	Send: q /-1
2025.02.19 13:16:50.922	Send: q /-1
2025.02.19 13:16:50.960	Click: Right
2025.02.19 13:16:50.972	Send: q /-1
2025.02.19 13:16:51.015	Send: q /-1
2025.02.19 13:16:51.047	Send: q /-1
2025.02.19 13:16:51.093	Click: Right
2025.02.19 13:16:51.113	Send: q /-1
2025.02.19 13:16:51.157	Send: q /-1
2025.02.19 13:16:51.192	Click: Right
2025.02.19 13:16:51.207	Send: q /-1
2025.02.19 13:16:51.250	Send: q /-1
2025.02.19 13:16:51.310	Click: Right
2025.02.19 13:16:51.329	Send: q /-1
2025.02.19 13:16:51.391	Send: q /-1
2025.02.19 13:16:51.425	Click: Right
2025.02.19 13:16:51.443	Send: q /-1
2025.02.19 13:16:51.576	Click: Right
2025.02.19 13:16:51.677	Click: Right
2025.02.19 13:16:56.195	Click: Right
2025.02.19 13:16:56.272	Click: Right
2025.02.19 13:17:01.388	Click: Right
2025.02.19 13:17:01.535	Click: Right
2025.02.19 13:17:06.619	Click: Right
2025.02.19 13:17:06.717	Click: Right
2025.02.19 13:17:11.483	Click: Right
2025.02.19 13:17:11.618	Click: Right
2025.02.19 13:17:16.678	Click: Right
2025.02.19 13:17:16.796	Click: Right
2025.02.19 13:17:21.845	Click: Right
2025.02.19 13:17:21.868	Send: q /-1
2025.02.19 13:17:26.695	Click: Right
2025.02.19 13:17:26.822	Click: Right
2025.02.19 13:17:31.905	Click: Right
2025.02.19 13:17:32.036	Click: Right
2025.02.19 13:17:32.193	Click: Right
2025.02.19 13:17:37.216	Click: Right
2025.02.19 13:17:37.334	Click: Right
2025.02.19 13:17:37.450	Click: Right
2025.02.19 13:17:42.397	Click: Right
2025.02.19 13:17:42.516	Click: Right
2025.02.19 13:17:47.628	Click: Right
2025.02.19 13:17:47.761	Click: Right
2025.02.19 13:17:52.813	Send: q /-1
2025.02.19 13:17:53.978	Click: Right
2025.02.19 13:17:54.107	Click: Right
2025.02.19 13:17:59.306	Click: Right
2025.02.19 13:17:59.421	Click: Right
2025.02.19 13:18:04.585	Click: Right
2025.02.19 13:18:04.702	Click: Right
2025.02.19 13:18:09.815	Click: Right
2025.02.19 13:18:09.948	Click: Right
2025.02.19 13:18:14.865	Click: Right
2025.02.19 13:18:14.980	Click: Right
2025.02.19 13:18:20.129	Click: Right
2025.02.19 13:18:20.243	Click: Right
2025.02.19 13:18:20.343	Click: Right
2025.02.19 13:18:25.391	Click: Right
2025.02.19 13:18:25.410	Send: q /-1
2025.02.19 13:18:25.458	Send: q /-1
2025.02.19 13:18:25.506	Click: Right
2025.02.19 13:18:25.518	Send: q /-1
2025.02.19 13:18:25.581	Send: q /-1
2025.02.19 13:18:30.137	Click: Right
2025.02.19 13:18:30.255	Click: Right
2025.02.19 13:18:35.768	Click: Right
2025.02.19 13:18:35.867	Click: Right
2025.02.19 13:18:41.031	Click: Right
2025.02.19 13:18:41.166	Click: Right
2025.02.19 13:18:41.285	Click: Right
2025.02.19 13:18:45.945	Click: Right
2025.02.19 13:18:46.047	Click: Right
2025.02.19 13:18:46.181	Click: Right
2025.02.19 13:18:51.226	Click: Right
2025.02.19 13:18:51.278	Send: q /-1
2025.02.19 13:18:51.309	Send: q /-1
2025.02.19 13:18:56.062	Click: Right
2025.02.19 13:18:56.174	Click: Right
2025.02.19 13:18:56.292	Click: Right
2025.02.19 13:18:56.426	Click: Right
2025.02.19 13:19:00.887	Click: Right
2025.02.19 13:19:01.008	Click: Right
2025.02.19 13:19:05.535	Click: Right
2025.02.19 13:19:05.655	Click: Right
2025.02.19 13:19:10.200	Click: Right
2025.02.19 13:19:10.335	Click: Right
2025.02.19 13:19:14.931	Click: Right
2025.02.19 13:19:15.049	Click: Right
2025.02.19 13:19:19.694	Click: Right
2025.02.19 13:19:19.828	Click: Right
2025.02.19 13:19:24.058	Click: Right
2025.02.19 13:19:24.067	Send: q /-1
2025.02.19 13:19:24.126	Send: q /-1
2025.02.19 13:19:24.177	Click: Right
2025.02.19 13:19:24.188	Send: q /-1
2025.02.19 13:19:24.239	Send: q /-1
2025.02.19 13:19:29.089	Click: Right
2025.02.19 13:19:29.225	Click: Right
2025.02.19 13:19:33.886	Click: Right
2025.02.19 13:19:34.025	Click: Right
2025.02.19 13:19:38.617	Click: Right
2025.02.19 13:19:38.753	Click: Right
2025.02.19 13:19:43.398	Click: Right
2025.02.19 13:19:43.499	Click: Right
2025.02.19 13:19:48.212	Click: Right
2025.02.19 13:19:48.317	Click: Right
2025.02.19 13:19:53.110	Click: Right
2025.02.19 13:19:53.244	Click: Right
2025.02.19 13:19:58.327	Send: q /-1
2025.02.19 13:19:58.389	Send: q /-1
2025.02.19 13:19:58.439	Send: q /-1
2025.02.19 13:19:58.572	Click: Right
2025.02.19 13:19:58.688	Click: Right
2025.02.19 13:19:59.722	Click: Right
2025.02.19 13:20:54.508	Click: Right
2025.02.19 13:20:54.526	Send: q /-1
2025.02.19 13:20:54.608	Send: q /-1
2025.02.19 13:20:54.677	Click: Right
2025.02.19 13:20:54.705	Send: q /-1
2025.02.19 13:20:54.779	Click: Right
2025.02.19 13:20:54.797	Send: q /-1
2025.02.19 13:20:54.877	Click: Right
2025.02.19 13:20:54.906	Send: q /-1
2025.02.19 13:20:55.048	Click: Right
2025.02.19 13:20:55.076	Send: q /-1
2025.02.19 13:20:55.233	Click: Right
2025.02.19 13:20:55.260	Send: q /-1
2025.02.19 13:20:55.398	Click: Right
2025.02.19 13:20:55.415	Send: q /-1
2025.02.19 13:21:00.257	Click: Right
2025.02.19 13:21:00.371	Click: Right
2025.02.19 13:21:00.522	Click: Right
2025.02.19 13:21:05.574	Click: Right
2025.02.19 13:21:05.686	Click: Right
2025.02.19 13:21:05.819	Click: Right
2025.02.19 13:21:09.818	Click: Right
2025.02.19 13:21:10.765	Click: Right
2025.02.19 13:21:10.884	Click: Right
2025.02.19 13:21:16.030	Click: Right
2025.02.19 13:21:16.148	Click: Right
2025.02.19 13:21:21.709	Click: Right
2025.02.19 13:21:21.847	Click: Right
2025.02.19 13:21:27.418	Send: q /-1
2025.02.19 13:21:27.473	Click: Right
2025.02.19 13:21:27.493	Send: q /-1
2025.02.19 13:21:27.539	Send: q /-1
2025.02.19 13:21:27.590	Click: Right
2025.02.19 13:21:27.602	Send: q /-1
2025.02.19 13:21:32.654	Click: Right
2025.02.19 13:21:32.788	Click: Right
2025.02.19 13:21:38.201	Click: Right
2025.02.19 13:21:38.354	Click: Right
2025.02.19 13:21:43.467	Click: Right
2025.02.19 13:21:43.584	Click: Right
2025.02.19 13:21:48.727	Click: Right
2025.02.19 13:21:48.845	Click: Right
2025.02.19 13:21:53.709	Click: Right
2025.02.19 13:21:53.825	Click: Right
2025.02.19 13:21:55.992	Click: Right
2025.02.19 13:21:56.128	Click: Right
2025.02.19 13:21:56.224	Click: Right
2025.02.19 13:22:07.868	Click: Right
2025.02.19 13:22:07.891	Send: q /-1
2025.02.19 13:22:07.941	Send: q /-1
2025.02.19 13:22:07.985	Click: Right
2025.02.19 13:22:08.003	Send: q /-1
2025.02.19 13:22:08.047	Send: q /-1
2025.02.19 13:22:13.067	Click: Right
2025.02.19 13:22:13.198	Click: Right
2025.02.19 13:22:18.295	Click: Right
2025.02.19 13:22:18.396	Click: Right
2025.02.19 13:22:23.460	Click: Right
2025.02.19 13:22:23.575	Click: Right
2025.02.19 13:22:26.308	Click: Right
2025.02.19 13:22:26.457	Click: Right
2025.02.19 13:22:30.538	Click: Right
2025.02.19 13:22:30.656	Click: Right
2025.02.19 13:22:36.154	Click: Right
2025.02.19 13:22:36.253	Click: Right
2025.02.19 13:22:36.387	Click: Right
2025.02.19 13:22:36.520	Click: Right
2025.02.19 13:22:36.671	Click: Right
2025.02.19 13:22:36.818	Click: Right
2025.02.19 13:22:41.817	Click: Right
2025.02.19 13:22:41.828	Send: q /-1
2025.02.19 13:22:41.889	Send: q /-1
2025.02.19 13:22:41.952	Click: Right
2025.02.19 13:22:41.966	Send: q /-1
2025.02.19 13:22:42.030	Send: q /-1
2025.02.19 13:22:47.065	Click: Right
2025.02.19 13:22:47.246	Click: Right
2025.02.19 13:22:52.377	Click: Right
2025.02.19 13:22:52.560	Click: Right
2025.02.19 13:22:57.663	Click: Right
2025.02.19 13:22:57.756	Click: Right
2025.02.19 13:22:57.875	Click: Right
2025.02.19 13:23:03.055	Click: Right
2025.02.19 13:23:03.171	Click: Right
2025.02.19 13:23:08.218	Click: Right
2025.02.19 13:23:08.337	Click: Right
2025.02.19 13:23:13.415	Click: Right
2025.02.19 13:23:13.423	Send: q /-1
2025.02.19 13:23:13.473	Send: q /-1
2025.02.19 13:23:13.516	Click: Right
2025.02.19 13:23:13.531	Send: q /-1
2025.02.19 13:23:13.581	Send: q /-1
2025.02.19 13:23:13.632	Click: Right
2025.02.19 13:23:13.641	Send: q /-1
2025.02.19 13:23:15.481	Click: Right
2025.02.19 13:23:15.580	Click: Right
2025.02.19 13:23:20.745	Click: Right
2025.02.19 13:23:25.377	Click: Right
2025.02.19 13:23:25.386	Send: q /-1
2025.02.19 13:23:25.448	Send: q /-1
2025.02.19 13:23:25.526	Click: Right
2025.02.19 13:23:25.541	Send: q /-1
2025.02.19 13:23:25.606	Send: q /-1
2025.02.19 13:23:26.710	Click: Right
2025.02.19 13:23:26.826	Click: Right
2025.02.19 13:23:26.958	Click: Right
2025.02.19 13:23:29.205	Click: Right
2025.02.19 13:23:29.307	Click: Right
2025.02.19 13:23:29.407	Click: Right
2025.02.19 13:23:34.420	Click: Right
2025.02.19 13:23:34.539	Click: Right
2025.02.19 13:23:39.550	Click: Right
2025.02.19 13:23:39.684	Click: Right
2025.02.19 13:23:42.315	Click: Right
2025.02.19 13:23:42.433	Click: Right
2025.02.19 13:23:43.366	Click: Right
2025.02.19 13:23:43.498	Click: Right
2025.02.19 13:23:48.581	Click: Right
2025.02.19 13:23:48.679	Click: Right
2025.02.19 13:23:53.710	Click: Right
2025.02.19 13:23:53.827	Click: Right
2025.02.19 13:23:58.891	Click: Right
2025.02.19 13:23:58.909	Send: q /-1
2025.02.19 13:23:58.974	Send: q /-1
2025.02.19 13:23:59.056	Click: Right
2025.02.19 13:23:59.068	Send: q /-1
